label,filepath
Fighting,Data/Trimmed-Videos/Fighting/Fighting051_x264_0_81.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents112_x264_1_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary039_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_863.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary017_x264_0_27.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_44.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary_6_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_72.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting009_x264_0_20.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_0_17.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson002_x264_1_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_304.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_0_93.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting047_x264_1_5.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary086_x264_0_11.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_2_25.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_89.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_441.mp4
Assault,Data/Trimmed-Videos/Assault/Assault004_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary062_x264_0_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery057_x264_0_8.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents022_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting009_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_1_114.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_98.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery036_x264_1_73.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion033_x264_0_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_4_0_35.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary006_x264_0_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_612.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary036_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_48.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery045_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_94.mp4
Arson,Data/Trimmed-Videos/Arson/Arson014_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary020_x264_1_2.mp4
Arson,Data/Trimmed-Videos/Arson/Arson028_x264_0_10.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_231.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary061_x264_0_2.mp4
Assault,Data/Trimmed-Videos/Assault/Assault006_x264_0_20.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting046_x264_0_7.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse030_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_13.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery139_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1219.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_224.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery114_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault014_x264_1_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting003_x264_1_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault016_x264_2_41.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_41.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery105_x264_1_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting019_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_38.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting017_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1496.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents063_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting048_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_95.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery093_x264_0_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery032_x264_0_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery022_x264_0_46.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting050_x264_0_4.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary020_x264_0_34.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery084_x264_0_25.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_253.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson007_x264_0_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson052_x264_1_19.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_2_11.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents148_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_633.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_45.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery094_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_11.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse045_x264_0_46.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse012_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery033_x264_0_4.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_208.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary039_x264_0_35.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery006_x264_0_8.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery049_x264_0_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary063_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse004_x264_3_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson053_x264_2_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery112_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_141.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting022_x264_0_39.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_0_36.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting036_x264_1_17.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse046_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse014_x264_0_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery136_x264_0_2.mp4
Arson,Data/Trimmed-Videos/Arson/Arson014_x264_0_5.mp4
Arson,Data/Trimmed-Videos/Arson/Arson018_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary035_x264_0_19.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery097_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_246.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery015_x264_0_22.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary063_x264_0_26.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_719.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting014_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson040_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_0_63.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery084_x264_0_36.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_86.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1461.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting010_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_7.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion017_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery065_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_79.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents137_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion029_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery005_x264_1_26.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents126_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary017_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_0_62.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary055_x264_0_28.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_95.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_309.mp4
Assault,Data/Trimmed-Videos/Assault/Assault035_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_663.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_53.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents083_x264_0_0.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting042_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_121.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1042.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_6_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson052_x264_1_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_39.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_95.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_54.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse006_x264_1_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery101_x264_0_11.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion051_x264_0_23.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery096_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary039_x264_0_90.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse044_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault042_x264_1_22.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_140.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_109.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1398.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_133.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_224.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary044_x264_0_22.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery098_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting014_x264_0_47.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_637.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_33.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion039_x264_0_0.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents036_x264_0_4.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_68.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_53.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary032_x264_1_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault042_x264_1_38.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_5_2_36.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_31.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_138.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery004_x264_0_1.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse046_x264_0_12.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting022_x264_0_36.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting008_x264_1_29.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_94.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting032_x264_1_201.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_303.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting016_x264_0_27.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery026_x264_1_89.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting007_x264_0_14.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary020_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_143.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery096_x264_0_15.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_58.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery103_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_237.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_0_79.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault016_x264_2_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_13.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_174.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse027_x264_1_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse020_x264_0_18.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_76.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_106.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary079_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting030_x264_0_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery054_x264_0_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1107.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_2_1_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary052_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting022_x264_0_6.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_2_28.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery149_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_0_27.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery125_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery034_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents062_x264_1_57.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting020_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary016_x264_0_51.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_65.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_96.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_57.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion030_x264_0_11.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery038_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_57.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary086_x264_0_30.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents032_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting040_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents147_x264_1_83.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_104.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse021_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery020_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary040_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse044_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_172.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion030_x264_0_26.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary083_x264_1_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary088_x264_0_12.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_118.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting024_x264_0_35.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery005_x264_1_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_37.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary025_x264_0_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting034_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_69.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_105.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary022_x264_0_26.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting016_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary014_x264_0_34.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_41.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_68.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting015_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault040_x264_0_2.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents112_x264_0_1.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting026_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary071_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson052_x264_0_3.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_75.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault042_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery064_x264_0_6.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting002_x264_0_3.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_119.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting039_x264_0_23.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery077_x264_0_3.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_77.mp4
Arson,Data/Trimmed-Videos/Arson/Arson044_x264_0_6.mp4
Arson,Data/Trimmed-Videos/Arson/Arson016_x264_0_9.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse006_x264_0_14.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary044_x264_0_41.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery102_x264_0_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting042_x264_0_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary096_x264_0_76.mp4
Assault,Data/Trimmed-Videos/Assault/Assault006_x264_0_83.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse027_x264_1_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary049_x264_0_46.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting041_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery085_x264_0_5.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_334.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary008_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents093_x264_1_13.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery052_x264_0_17.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting020_x264_0_48.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_53.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion051_x264_0_27.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents023_x264_1_20.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary042_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_108.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery058_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery114_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery053_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting032_x264_1_105.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_109.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary089_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting006_x264_0_70.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting048_x264_0_29.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting014_x264_0_53.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_31.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting033_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery127_x264_0_9.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_225.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_0_64.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_182.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery126_x264_1_1.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_69.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents018_x264_0_2.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_7_0_11.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting047_x264_1_19.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary019_x264_0_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting006_x264_0_128.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse027_x264_0_5.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse021_x264_2_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion028_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_385.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_223.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse018_x264_0_16.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse035_x264_0_7.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_372.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting037_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting011_x264_1_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery071_x264_0_14.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery078_x264_0_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson032_x264_2_6.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents106_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting032_x264_1_57.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary051_x264_0_13.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery142_x264_0_18.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting032_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery018_x264_0_6.mp4
Arson,Data/Trimmed-Videos/Arson/Arson018_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_1_79.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery126_x264_0_10.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting045_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_98.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse031_x264_0_22.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents018_x264_0_1.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting008_x264_0_9.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_102.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery092_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_70.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_898.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery103_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1265.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_52.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery066_x264_1_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_0_77.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse006_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery055_x264_1_44.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery080_x264_0_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_159.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_0_44.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_809.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary096_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary054_x264_0_1.mp4
